# Time-averaged data for fix msd_out
# TimeStep c_msd[4]
69100 2933.19
69200 2932.82
69300 2933.01
69400 2933.74
69500 2931.73
69600 2932.14
69700 2930.87
69800 2932.23
69900 2933.37
70000 2933.22
70100 2933.19
70200 2932.64
70300 2929.47
70400 2926.49
70500 2924.51
70600 2923.14
70700 2924.58
70800 2927.06
70900 2927.54
71000 2927.24
71100 2925.55
71200 2921.76
71300 2919.82
71400 2919.63
71500 2920.46
71600 2920.07
71700 2919.91
71800 2922.9
71900 2928.37
72000 2935.26
72100 2941.58
72200 2945.75
72300 2944.65
72400 2942.28
72500 2939.78
72600 2938.77
72700 2937.02
72800 2935.55
72900 2934.97
73000 2934.54
73100 2936.15
73200 2936.78
73300 2934.86
73400 2934.95
73500 2935.04
73600 2934.74
73700 2935.73
73800 2936.18
73900 2934.92
74000 2933.66
74100 2933.18
74200 2933.09
74300 2929.6
74400 2926.03
74500 2924.54
74600 2923.66
74700 2923.87
74800 2922.64
74900 2923.14
75000 2924.2
75100 2923.35
75200 2925.62
75300 2926.55
75400 2923.37
75500 2920.43
75600 2918.26
75700 2914.68
75800 2912.03
75900 2908.9
76000 2904.84
76100 2904.58
76200 2905.3
76300 2906.73
76400 2908.94
76500 2910.76
76600 2911.84
76700 2914.75
76800 2920.14
76900 2922.76
77000 2922.71
77100 2924.66
77200 2927.73
77300 2931.84
77400 2934.48
77500 2935.14
77600 2935.28
77700 2935.81
77800 2939.38
77900 2943.02
78000 2942.53
78100 2942.95
78200 2943.86
78300 2943.56
78400 2945.27
78500 2943
78600 2941.05
78700 2938.61
78800 2937.26
78900 2937.03
79000 2935.24
79100 2932.98
79200 2932.91
79300 2931.79
79400 2931.82
79500 2931.36
79600 2930.47
79700 2930.47
79800 2931.51
79900 2932.45
80000 2931.9
80100 2933.25
80200 2933.1
80300 2932.2
80400 2931.55
80500 2933.19
80600 2935.87
80700 2933.75
80800 2932.86
80900 2931.09
81000 2931.85
81100 2929.59
81200 2927.56
81300 2927.99
81400 2927.19
81500 2923.53
81600 2921.47
81700 2919.69
81800 2916.56
81900 2913.28
82000 2912.1
82100 2910.15
82200 2910.39
82300 2908.78
82400 2910.08
82500 2913.06
82600 2914.11
82700 2917.97
82800 2919.99
82900 2923.06
83000 2924.9
83100 2926.1
83200 2926.68
83300 2926.04
83400 2924.25
83500 2920.84
83600 2920.02
83700 2921.96
83800 2923.4
83900 2925.03
84000 2924.81
84100 2923.73
84200 2924.28
84300 2923.36
84400 2924.28
84500 2924.38
84600 2923.77
84700 2925.51
84800 2928.21
84900 2929.69
85000 2927.49
85100 2927.82
85200 2929.28
85300 2932.03
85400 2935.29
85500 2938.95
85600 2941.08
85700 2940.37
85800 2940.82
85900 2944.83
86000 2949.25
86100 2953.42
86200 2954.05
86300 2952
86400 2951.85
86500 2951.29
86600 2952.4
86700 2952.97
86800 2950.19
86900 2947.76
87000 2946.23
87100 2948.44
87200 2952.58
87300 2957.25
87400 2959.06
87500 2959.5
87600 2961.03
87700 2962.46
87800 2962.84
87900 2967.04
88000 2970.64
88100 2973.08
88200 2973.11
88300 2971.6
88400 2972.27
88500 2970.19
88600 2969.11
88700 2971.13
88800 2971.87
88900 2970.53
89000 2970.95
89100 2970.87
89200 2972.69
89300 2967.85
89400 2964.17
89500 2964.4
89600 2965.84
89700 2965.45
89800 2966.41
89900 2967.21
90000 2968.59
90100 2971.5
90200 2973.09
90300 2973.72
90400 2972.34
90500 2974.52
90600 2973.46
90700 2974.33
90800 2975.26
90900 2974.97
91000 2975.54
91100 2972.37
91200 2973.95
91300 2979.58
91400 2982.01
91500 2978.57
91600 2973.61
91700 2970.65
91800 2965.87
91900 2962.55
92000 2958.22
92100 2952.98
92200 2949.25
92300 2944.38
92400 2942.99
92500 2942.38
92600 2946.54
92700 2946.53
92800 2948.42
92900 2948.23
93000 2949.27
93100 2948.64
93200 2945.61
93300 2946.23
93400 2948.08
93500 2948.45
93600 2950.02
93700 2949.2
93800 2946.93
93900 2941.67
94000 2936.39
94100 2930.65
94200 2926.94
94300 2926.08
94400 2929.36
94500 2934.05
94600 2937.26
94700 2937.71
94800 2939.5
94900 2940.47
95000 2939.03
95100 2934.24
95200 2930.49
95300 2929.3
95400 2928.39
95500 2926.77
95600 2925.16
95700 2923.87
95800 2923.17
95900 2919.79
96000 2917.29
96100 2915.63
96200 2914.82
96300 2912.5
96400 2912.91
96500 2916.81
96600 2919.39
96700 2922.68
96800 2923.98
96900 2925.53
97000 2924.82
97100 2924.03
97200 2924.05
97300 2928
97400 2928.55
97500 2930.59
97600 2933.15
97700 2936.98
97800 2941.7
97900 2944.19
98000 2944.6
98100 2944.01
98200 2941.26
98300 2940.56
98400 2942.06
98500 2942.56
98600 2940.68
98700 2941.59
98800 2942.77
98900 2943.44
99000 2942.9
99100 2937.93
99200 2936.15
99300 2936.06
99400 2938.06
99500 2940.51
99600 2943.84
99700 2943.92
99800 2945.19
99900 2946.82
100000 2946.92
