# Time-averaged data for fix msd_out
# TimeStep c_msd[4]
12500 89.6583
12600 92.1248
12700 94.7239
12800 97.2097
12900 99.7769
13000 102.549
13100 105.359
13200 108.158
13300 110.986
13400 113.925
13500 116.785
13600 119.577
13700 122.523
13800 125.486
13900 128.658
14000 131.369
14100 134.231
14200 137.234
14300 140.338
14400 143.426
14500 146.602
14600 149.758
14700 152.639
14800 155.694
14900 158.966
15000 162.081
15100 165.309
15200 168.645
15300 171.973
15400 175.277
15500 178.35
15600 181.174
15700 184.063
15800 187.078
15900 189.947
16000 192.847
16100 195.777
16200 198.881
16300 201.589
16400 204.135
16500 206.974
16600 209.74
16700 212.739
16800 215.304
16900 217.585
17000 220.088
17100 222.839
17200 225.854
17300 228.537
17400 231.295
17500 234.274
17600 237
17700 239.838
17800 242.64
17900 245.137
18000 247.734
18100 250.429
18200 252.778
18300 255.305
18400 257.552
18500 260.32
18600 262.769
18700 264.906
18800 267.56
18900 270.663
19000 273.66
19100 276.125
19200 279.013
19300 282.053
19400 284.732
19500 286.87
19600 289.499
19700 292.562
19800 295.105
19900 297.923
20000 300.669
20100 303.34
20200 305.915
20300 308.264
20400 311.129
20500 314.001
20600 316.558
20700 318.841
20800 321.834
20900 324.546
21000 327.131
21100 329.847
21200 332.504
21300 335.121
21400 337.589
21500 340.695
21600 343.955
21700 346.81
21800 349.55
21900 352.268
22000 355.299
22100 357.917
22200 360.877
22300 363.885
22400 367.105
22500 370.444
22600 374.037
22700 377.247
22800 379.694
22900 382.627
23000 386.005
23100 389.624
23200 393.241
23300 396.716
23400 400.09
23500 403.763
23600 406.992
23700 409.952
23800 413.691
23900 417.22
24000 420.655
24100 424.821
24200 428.526
24300 431.933
24400 434.873
24500 438.257
24600 441.795
24700 445.286
24800 448.905
24900 452.949
25000 457.002
25100 460.474
25200 463.774
25300 467.63
25400 471.544
25500 475.481
25600 479.677
25700 483.868
25800 487.601
25900 491.573
26000 495.742
26100 499.562
26200 503.682
26300 507.938
26400 511.533
26500 514.79
26600 518.78
26700 522.423
26800 526.317
26900 530.303
27000 534.89
27100 539.564
27200 543.539
27300 547.376
27400 551.848
27500 556.454
27600 560.948
27700 565.336
27800 569.57
27900 574.404
28000 578.806
28100 582.794
28200 587.32
28300 591.811
28400 595.309
28500 599.274
28600 603.336
28700 607.448
28800 611.52
28900 615.507
29000 619.162
29100 623.377
29200 627.643
29300 632.117
29400 636.733
29500 641.439
29600 646.39
29700 651.005
29800 655.74
29900 661.126
30000 666.099
30100 670.775
30200 676.233
30300 681.389
30400 686.559
30500 691.313
30600 695.981
30700 700.745
30800 705.845
30900 711.459
31000 716.231
31100 721.515
31200 726.697
31300 731.461
31400 737.026
31500 743.23
31600 748.762
31700 754.365
31800 759.993
31900 765.493
32000 770.694
32100 776.041
32200 781.836
32300 787.743
32400 793.496
32500 799.736
32600 805.531
32700 810.916
32800 816.831
32900 823.776
33000 830.354
33100 836.246
33200 842.361
33300 848.936
33400 854.673
33500 861.426
33600 868.118
33700 874.454
33800 881.093
33900 888.469
34000 894.94
34100 901.538
34200 908.141
34300 915.343
34400 922.391
34500 929.253
34600 936.504
34700 943.926
34800 950.7
34900 957.52
35000 964.615
35100 972.628
35200 980.409
35300 987.949
35400 995.615
35500 1002.83
35600 1010.16
35700 1017.84
35800 1025.57
35900 1033.17
36000 1041.1
36100 1049.27
36200 1057.28
36300 1065.67
36400 1074.02
36500 1082.19
36600 1089.86
36700 1097.58
36800 1105.4
36900 1114.35
37000 1123.01
37100 1130.98
37200 1138.39
37300 1146.9
37400 1155.6
37500 1165.11
37600 1173.49
37700 1181.59
37800 1190.41
37900 1199.53
38000 1207.87
38100 1215.57
38200 1223.68
38300 1232.66
38400 1241.88
38500 1251.27
38600 1259.77
38700 1268.23
38800 1276.93
38900 1285.15
39000 1293.24
39100 1301.13
39200 1308.99
39300 1316.96
39400 1325.68
39500 1334.63
39600 1344.41
39700 1352.44
39800 1360.94
39900 1369.23
40000 1377.32
40100 1385.18
40200 1393.15
40300 1400.76
40400 1408.21
40500 1415.67
40600 1423.73
40700 1432.75
40800 1439.97
40900 1446.72
41000 1453.95
41100 1461.48
41200 1469.24
41300 1477.07
41400 1484.03
41500 1491.35
41600 1498.39
41700 1504.78
41800 1511.59
41900 1518.54
42000 1526.09
42100 1532.97
42200 1539.5
42300 1547.26
42400 1554.59
42500 1560.8
42600 1566.63
42700 1573.3
42800 1580.31
42900 1587.83
43000 1596
43100 1603.48
43200 1609.43
43300 1615.82
43400 1622.27
43500 1628.82
43600 1635.61
43700 1642.02
43800 1648.78
43900 1656.2
44000 1662.94
44100 1670.57
44200 1678.38
44300 1685.32
44400 1691.45
44500 1698.41
44600 1705.64
44700 1713.39
44800 1720.57
44900 1727.86
45000 1734.04
45100 1741.31
45200 1749.17
45300 1757.43
45400 1764.7
45500 1772.57
45600 1780.28
45700 1787.93
45800 1795.31
45900 1803.3
46000 1810.83
46100 1819.17
46200 1827.85
46300 1836.21
46400 1844.71
46500 1852.83
46600 1860.25
46700 1867.5
46800 1875.22
46900 1883.4
47000 1891.33
47100 1899.16
47200 1907.23
47300 1914.82
47400 1922.51
47500 1930.76
47600 1938.75
47700 1946.99
47800 1955.76
47900 1964.53
48000 1972.84
48100 1980.22
48200 1987.46
48300 1995.56
48400 2004.14
48500 2012.28
48600 2020.85
48700 2029.5
48800 2038.45
48900 2047.87
49000 2057.33
49100 2066.07
49200 2074.89
49300 2084.45
49400 2093.67
49500 2102.18
49600 2110.7
49700 2119.53
49800 2128.78
49900 2138.01
50000 2146.73
50100 2156.43
50200 2165.62
50300 2175.32
50400 2185.49
50500 2195.31
50600 2205.65
50700 2215.04
50800 2224.23
50900 2233.08
51000 2243.03
51100 2253.69
51200 2264.59
51300 2274.88
51400 2285.19
51500 2295.17
51600 2305.57
51700 2316.2
51800 2328.22
51900 2338.58
52000 2348.95
52100 2359.52
52200 2369.08
52300 2380.52
52400 2393.01
52500 2404.38
52600 2414.69
52700 2425.24
52800 2435.45
52900 2446.33
53000 2456.27
53100 2467.23
53200 2478.8
53300 2490.38
53400 2500.89
53500 2510.55
53600 2521.38
53700 2531.8
53800 2543.1
53900 2553.37
54000 2563.67
54100 2574.89
54200 2584.22
54300 2593.15
54400 2603.8
54500 2614.47
54600 2623.81
54700 2633.49
54800 2643.63
54900 2655.36
55000 2665.4
55100 2675.83
55200 2685.28
55300 2695.93
55400 2705.74
55500 2715.12
55600 2725.58
55700 2735.88
55800 2746.76
55900 2757.03
56000 2767.37
56100 2778.14
56200 2788.94
56300 2799.61
56400 2809.85
56500 2820.67
56600 2831.27
56700 2840.65
56800 2850.25
56900 2860.91
57000 2871.42
57100 2881.57
57200 2893.25
57300 2904.04
57400 2912.84
57500 2923.33
57600 2932.81
57700 2941.32
57800 2950.13
57900 2955.87
58000 2958.98
58100 2959.89
58200 2960.28
58300 2962.11
58400 2963.63
58500 2964.58
58600 2965.67
58700 2967.6
58800 2970.22
58900 2973.2
59000 2974.69
59100 2974.63
59200 2974.72
59300 2974.97
59400 2975.91
59500 2977.82
59600 2979.78
59700 2982.04
59800 2986.06
59900 2991.04
60000 2993.74
60100 2995.88
60200 2998.29
60300 3000.29
60400 3000.46
60500 3000.56
60600 3000.58
60700 2999.18
60800 2998.86
60900 2999.58
61000 3001.78
61100 3001.78
61200 2999.39
61300 2999.64
61400 2999.85
61500 3001.03
61600 3001.53
61700 3000.03
61800 2998.94
61900 2999.46
62000 3000.74
62100 3000.99
62200 3001.17
62300 3001.31
62400 3002.56
62500 3003.09
62600 3001.5
62700 3000.62
62800 3001.09
62900 3001.18
63000 3002.42
63100 3003.92
63200 3003.43
63300 3003.44
63400 3003.05
63500 3002.85
63600 3004.39
63700 3004.63
63800 3003.42
63900 3002.43
64000 3003.66
64100 3004.91
64200 3004.73
64300 3003.41
64400 3003.04
64500 3002.8
64600 3002.54
64700 3003.6
64800 3004.32
64900 3002.74
65000 3002.08
65100 3002.3
65200 3002.64
65300 3003.34
65400 3003.64
65500 3003.85
65600 3003.56
65700 3003.3
65800 3005.27
65900 3003.59
66000 3002
66100 3002.47
66200 3003.48
66300 3003.19
66400 3001.57
66500 3001.71
66600 3003.12
66700 3003.07
66800 3003.85
66900 3003.48
67000 3002.26
67100 3002.32
67200 3001.98
67300 3001.32
67400 3002.93
67500 3004.67
67600 3003.91
67700 3002.92
67800 3002.64
67900 3002.2
68000 3003.36
68100 3004.63
68200 3001.73
68300 3001.07
68400 3002.23
68500 3003.6
68600 3005.39
68700 3003.37
68800 3001.86
68900 3002.48
69000 3004.76
69100 3005.66
69200 3005.16
69300 3004.14
69400 3003.49
69500 3003.96
69600 3004.38
69700 3004.27
69800 3004.14
69900 3003.03
70000 3002.68
70100 3004.74
70200 3004.91
70300 3004.04
70400 3004.21
70500 3002.3
70600 3000.8
70700 3001.65
70800 3002.99
70900 3002.84
71000 3002.31
71100 3003.73
71200 3005.09
71300 3003.45
71400 3001.69
71500 3001.75
71600 3002.08
71700 3003.14
71800 3005.8
71900 3005.6
72000 3004.7
72100 3004.32
72200 3004.34
72300 3004.43
72400 3004.32
72500 3003.01
72600 3002.3
72700 3003.84
72800 3006.87
72900 3005.85
73000 3002.88
73100 3002.2
73200 3003.9
73300 3006.49
73400 3005.58
73500 3004.06
73600 3003.78
73700 3004.64
73800 3005.83
73900 3004.11
74000 3003.47
74100 3003.75
74200 3004.92
74300 3004.97
74400 3004.58
74500 3003.4
74600 3003.33
74700 3002.27
74800 3002.01
74900 3002.51
75000 3002.76
75100 3001.3
75200 3001.23
75300 3003.03
75400 3004.94
75500 3003.51
75600 3003.79
75700 3002.65
75800 3003.62
75900 3003.35
76000 3002.69
76100 3003.94
76200 3004.35
76300 3002.9
76400 3002.97
76500 3002.54
76600 3002.96
76700 3005.26
76800 3005.1
76900 3002.54
77000 3001.99
77100 3001.72
77200 3003.31
77300 3004.01
77400 3003.14
77500 3003.27
77600 3003.84
77700 3004.48
77800 3003.49
77900 3004.29
78000 3003.63
78100 3003.56
78200 3003.73
78300 3003.31
78400 3002.19
78500 3003.23
78600 3004.89
78700 3004.36
78800 3004.55
78900 3004.95
79000 3003.19
79100 3002.37
79200 3002.95
79300 3004.49
79400 3004.25
79500 3004.38
79600 3004.05
79700 3002.25
79800 3002.94
79900 3002.87
80000 3003.42
80100 3004.1
80200 3003.57
80300 3003.67
80400 3004.06
80500 3004.59
80600 3004.59
80700 3004.1
80800 3003.21
80900 3003.33
81000 3004.24
81100 3004.75
81200 3005.07
81300 3005.05
81400 3004.93
81500 3004.76
81600 3003.97
81700 3003.92
81800 3004.48
81900 3004.4
82000 3004.57
82100 3004.68
82200 3004.36
82300 3003.62
82400 3003.46
82500 3005.44
82600 3005.69
82700 3004.72
82800 3004.02
82900 3002.75
83000 3001.61
83100 3002.25
83200 3003.94
83300 3003.04
83400 3003.78
83500 3004.76
83600 3004.95
83700 3002.95
83800 3002.65
83900 3004.26
84000 3005.59
84100 3004.91
84200 3001.94
84300 3001.75
84400 3004.04
84500 3006.78
84600 3005.68
84700 3002.53
84800 3003.44
84900 3005.5
85000 3003.76
85100 3001.1
85200 3003.23
85300 3005.71
85400 3005.21
85500 3002.36
85600 3002.12
85700 3005.46
85800 3006.66
85900 3003.25
86000 3001.37
86100 3002.79
86200 3005.1
86300 3004.46
86400 3003.52
86500 3002.86
86600 3004.28
86700 3004.62
86800 3003.75
86900 3004.19
87000 3004.73
87100 3003.62
87200 3003.58
87300 3003.57
87400 3003.71
87500 3003.15
87600 3003.42
87700 3003.5
87800 3003.08
87900 3003.59
88000 3005.51
88100 3005.31
88200 3003.89
88300 3003.73
88400 3004.96
88500 3004.31
88600 3003.81
88700 3004.87
88800 3005.93
88900 3005.6
89000 3005.18
89100 3004.56
89200 3004.04
89300 3003.02
89400 3003.81
89500 3004.97
89600 3005.56
89700 3004.6
89800 3004.71
89900 3004.08
90000 3003.89
90100 3003.25
90200 3004.68
90300 3006.54
90400 3005.13
90500 3004.68
90600 3005.62
90700 3005.61
90800 3006.37
90900 3007.07
91000 3009.11
91100 3009.34
91200 3007.36
91300 3007.94
91400 3009.62
91500 3009.53
91600 3008.93
91700 3008.89
91800 3010.19
91900 3010.88
92000 3009.34
92100 3008.77
92200 3008.84
92300 3010.09
92400 3010.1
92500 3009.55
92600 3010.99
92700 3012.01
92800 3009.69
92900 3007.74
93000 3009.04
93100 3007.7
93200 3007.28
93300 3007.27
93400 3008.98
93500 3010.29
93600 3010.17
93700 3010.28
93800 3009.65
93900 3010.39
94000 3008.63
94100 3007.93
94200 3008.49
94300 3007.65
94400 3007.27
94500 3008.26
94600 3008.17
94700 3008.96
94800 3009.59
94900 3008.62
95000 3007.66
95100 3009.77
95200 3010.53
95300 3008.36
95400 3009.23
95500 3010.69
95600 3010.33
95700 3010.96
95800 3010.74
95900 3010.1
96000 3009.44
96100 3010.82
96200 3010
96300 3009.63
96400 3010
96500 3009.17
96600 3008.84
96700 3009.84
96800 3009.85
96900 3009.6
97000 3010.64
97100 3009.54
97200 3009.25
97300 3009.95
97400 3009.15
97500 3006.7
97600 3007.61
97700 3009.89
97800 3010.39
97900 3011.22
98000 3009.77
98100 3009.94
98200 3010.32
98300 3009.09
98400 3009.33
98500 3010.91
98600 3010.57
98700 3011.01
98800 3010.27
98900 3009.1
99000 3007.35
99100 3005.85
99200 3006.38
99300 3008.47
99400 3010.27
99500 3010.31
99600 3010.46
99700 3010.22
99800 3010.11
99900 3009.08
100000 3008.69
