# Time-averaged data for fix rg_out
# TimeStep c_rg
38500 2.22736
38600 2.23435
38700 2.24764
38800 2.26676
38900 2.27648
39000 2.28958
39100 2.3056
39200 2.30938
39300 2.29285
39400 2.31308
39500 2.32905
39600 2.33086
39700 2.31858
39800 2.35245
39900 2.35294
40000 2.3668
40100 2.37528
40200 2.37313
40300 2.37689
40400 2.34589
40500 2.35368
40600 2.3543
40700 2.34467
40800 2.32812
40900 2.34288
41000 2.33727
41100 2.34872
41200 2.3356
41300 2.33798
41400 2.33419
41500 2.33102
41600 2.30638
41700 2.3125
41800 2.32316
41900 2.33316
42000 2.32649
42100 2.30394
42200 2.3082
42300 2.31181
42400 2.31371
42500 2.31866
42600 2.30999
42700 2.3381
42800 2.34158
42900 2.35167
43000 2.33969
43100 2.32506
43200 2.31519
43300 2.34311
43400 2.3282
43500 2.32467
43600 2.33432
43700 2.35247
43800 2.36251
43900 2.35792
44000 2.34493
44100 2.34007
44200 2.32921
44300 2.35273
44400 2.34474
44500 2.35756
44600 2.3602
44700 2.37035
44800 2.38719
44900 2.38488
45000 2.39169
45100 2.40272
45200 2.38807
45300 2.38788
45400 2.37686
45500 2.3797
45600 2.39223
45700 2.39171
45800 2.38693
45900 2.39885
46000 2.38373
46100 2.39906
46200 2.40584
46300 2.41363
46400 2.39957
46500 2.38367
46600 2.37871
46700 2.38172
46800 2.37924
46900 2.36079
47000 2.34945
47100 2.36703
47200 2.36603
47300 2.34155
47400 2.36341
47500 2.37292
47600 2.37895
47700 2.38063
47800 2.41373
47900 2.39072
48000 2.39391
48100 2.39673
48200 2.40329
48300 2.40214
48400 2.40503
48500 2.4051
48600 2.38663
48700 2.37674
48800 2.37093
48900 2.39672
49000 2.403
49100 2.39613
49200 2.37882
49300 2.40734
49400 2.37896
49500 2.37796
49600 2.39087
49700 2.38302
49800 2.3642
49900 2.38178
50000 2.38232
50100 2.3875
50200 2.39187
50300 2.38935
50400 2.39075
50500 2.37997
50600 2.38569
50700 2.39516
50800 2.40309
50900 2.39601
51000 2.37456
51100 2.38672
51200 2.37819
51300 2.38507
51400 2.37481
51500 2.37365
51600 2.38453
51700 2.37991
51800 2.38128
51900 2.37817
52000 2.38652
52100 2.38751
52200 2.37895
52300 2.37821
52400 2.35686
52500 2.35559
52600 2.37391
52700 2.37628
52800 2.36541
52900 2.37105
53000 2.36551
53100 2.38428
53200 2.37301
53300 2.35252
53400 2.37166
53500 2.37149
53600 2.37703
53700 2.36463
53800 2.37562
53900 2.3658
54000 2.36352
54100 2.36528
54200 2.38189
54300 2.36907
54400 2.36406
54500 2.38152
54600 2.38232
54700 2.3768
54800 2.37585
54900 2.38509
55000 2.37772
55100 2.38691
55200 2.37435
55300 2.37623
55400 2.38183
55500 2.38884
55600 2.37927
55700 2.39202
55800 2.39099
55900 2.40316
56000 2.40097
56100 2.39014
56200 2.39192
56300 2.38822
56400 2.39073
56500 2.39359
56600 2.40442
56700 2.42147
56800 2.39767
56900 2.38824
57000 2.38913
57100 2.38288
57200 2.38638
57300 2.39018
57400 2.38536
57500 2.37347
57600 2.35911
57700 2.3699
57800 2.38959
57900 2.39041
58000 2.36193
58100 2.38299
58200 2.37767
58300 2.39093
58400 2.36774
58500 2.37588
58600 2.37424
58700 2.37066
58800 2.38477
58900 2.36123
59000 2.38596
59100 2.39843
59200 2.40431
59300 2.3908
59400 2.37468
59500 2.37886
59600 2.38962
59700 2.38737
59800 2.38039
59900 2.38847
60000 2.38077
60100 2.36737
60200 2.37188
60300 2.37518
60400 2.40292
60500 2.38362
60600 2.38052
60700 2.37944
60800 2.38735
60900 2.38409
61000 2.38736
61100 2.37485
61200 2.38057
61300 2.37015
61400 2.3873
61500 2.38323
61600 2.38044
61700 2.37033
61800 2.37485
61900 2.37916
62000 2.37178
62100 2.38007
62200 2.37984
62300 2.38919
62400 2.38527
62500 2.37655
62600 2.38365
62700 2.38118
62800 2.37948
62900 2.35627
63000 2.36995
63100 2.35674
63200 2.37178
63300 2.36741
63400 2.38965
63500 2.37357
63600 2.38808
63700 2.3665
63800 2.37471
63900 2.38885
64000 2.38885
64100 2.37865
64200 2.40089
64300 2.39628
64400 2.38912
64500 2.36603
64600 2.37528
64700 2.36672
64800 2.38033
64900 2.38571
65000 2.36277
65100 2.36106
65200 2.34404
65300 2.35789
65400 2.36569
65500 2.37396
65600 2.38249
65700 2.35244
65800 2.37382
65900 2.37619
66000 2.37411
66100 2.36741
66200 2.36247
66300 2.35899
66400 2.35789
66500 2.38854
66600 2.38545
66700 2.40338
66800 2.38111
66900 2.38472
67000 2.38683
67100 2.34566
67200 2.35323
67300 2.37407
67400 2.39961
67500 2.38584
67600 2.37489
67700 2.37974
67800 2.37298
67900 2.36912
68000 2.36671
68100 2.36925
68200 2.36977
68300 2.3695
68400 2.36204
68500 2.36457
68600 2.36337
68700 2.37411
68800 2.38277
68900 2.38166
69000 2.38544
69100 2.37411
69200 2.35709
69300 2.35945
69400 2.37435
69500 2.3907
69600 2.38352
69700 2.35937
69800 2.38416
69900 2.39696
70000 2.38095
70100 2.37552
70200 2.37031
70300 2.37472
70400 2.37025
70500 2.40185
70600 2.38001
70700 2.37092
70800 2.37725
70900 2.38492
71000 2.39072
71100 2.38967
71200 2.38918
71300 2.37572
71400 2.36683
71500 2.36965
71600 2.36537
71700 2.38493
71800 2.3889
71900 2.38033
72000 2.36246
72100 2.37905
72200 2.37791
72300 2.37611
72400 2.37864
72500 2.36846
72600 2.3681
72700 2.37521
72800 2.36682
72900 2.37501
73000 2.37675
73100 2.38311
73200 2.37952
73300 2.38565
73400 2.36029
73500 2.35987
73600 2.35662
73700 2.37342
73800 2.38728
73900 2.38033
74000 2.38087
74100 2.3915
74200 2.38702
74300 2.38701
74400 2.37736
74500 2.37584
74600 2.3739
74700 2.37271
74800 2.38227
74900 2.37557
75000 2.36967
75100 2.37397
75200 2.36275
75300 2.36598
75400 2.36295
75500 2.35895
75600 2.35374
75700 2.38854
75800 2.38032
75900 2.38185
76000 2.37011
76100 2.3841
76200 2.4003
76300 2.38882
76400 2.36349
76500 2.36626
76600 2.36897
76700 2.38131
76800 2.39061
76900 2.38325
77000 2.38547
77100 2.377
77200 2.36884
77300 2.37697
77400 2.36416
77500 2.39146
77600 2.38726
77700 2.38657
77800 2.40078
77900 2.38134
78000 2.37931
78100 2.37452
78200 2.37073
78300 2.34616
78400 2.34963
78500 2.34995
78600 2.36843
78700 2.38695
78800 2.39382
78900 2.39213
79000 2.36876
79100 2.37366
79200 2.39276
79300 2.39665
79400 2.39404
79500 2.3814
79600 2.39808
79700 2.39122
79800 2.37635
79900 2.38111
80000 2.37632
80100 2.38125
80200 2.37507
80300 2.39129
80400 2.38472
80500 2.37471
80600 2.36553
80700 2.38159
80800 2.40077
80900 2.3936
81000 2.35931
81100 2.37138
81200 2.38458
81300 2.37248
81400 2.37569
81500 2.35865
81600 2.35827
81700 2.36676
81800 2.36715
81900 2.37184
82000 2.38079
82100 2.38972
82200 2.39572
82300 2.38499
82400 2.35955
82500 2.36296
82600 2.36824
82700 2.3839
82800 2.38081
82900 2.37183
83000 2.39387
83100 2.39476
83200 2.39763
83300 2.3866
83400 2.38085
83500 2.38115
83600 2.38159
83700 2.40618
83800 2.36848
83900 2.36588
84000 2.36655
84100 2.37371
84200 2.37785
84300 2.38612
84400 2.36378
84500 2.35031
84600 2.36287
84700 2.3691
84800 2.36453
84900 2.36765
85000 2.36958
85100 2.39312
85200 2.37447
85300 2.3772
85400 2.35909
85500 2.36741
85600 2.36965
85700 2.38301
85800 2.37119
85900 2.37041
86000 2.36418
86100 2.38499
86200 2.37383
86300 2.37448
86400 2.38208
86500 2.36602
86600 2.37275
86700 2.37208
86800 2.35743
86900 2.36606
87000 2.37202
87100 2.37701
87200 2.37549
87300 2.35939
87400 2.37502
87500 2.37181
87600 2.37887
87700 2.37384
87800 2.38145
87900 2.37122
88000 2.3673
88100 2.36963
88200 2.3738
88300 2.36633
88400 2.37726
88500 2.36468
88600 2.38743
88700 2.37074
88800 2.36189
88900 2.36043
89000 2.36314
89100 2.36104
89200 2.37083
89300 2.37917
89400 2.38226
89500 2.38824
89600 2.39044
89700 2.37777
89800 2.35804
89900 2.38195
90000 2.39914
90100 2.38454
90200 2.38359
90300 2.381
90400 2.38701
90500 2.38367
90600 2.37304
90700 2.36287
90800 2.36004
90900 2.37805
91000 2.37804
91100 2.35705
91200 2.3752
91300 2.36725
91400 2.35895
91500 2.36739
91600 2.36929
91700 2.35367
91800 2.36206
91900 2.36562
92000 2.36193
92100 2.36347
92200 2.36894
92300 2.36953
92400 2.36007
92500 2.35096
92600 2.35712
92700 2.35297
92800 2.37732
92900 2.36813
93000 2.3914
93100 2.40201
93200 2.38804
93300 2.35894
93400 2.36007
93500 2.3532
93600 2.37202
93700 2.36776
93800 2.36209
93900 2.38673
94000 2.38603
94100 2.37878
94200 2.37726
94300 2.37545
94400 2.38246
94500 2.36865
94600 2.39134
94700 2.36595
94800 2.35906
94900 2.36647
95000 2.36929
95100 2.37022
95200 2.36024
95300 2.36804
95400 2.3394
95500 2.35193
95600 2.35364
95700 2.36995
95800 2.38653
95900 2.38402
96000 2.36222
96100 2.35753
96200 2.3608
96300 2.36114
96400 2.35721
96500 2.36743
96600 2.37066
96700 2.37489
96800 2.36236
96900 2.39912
97000 2.38523
97100 2.36927
97200 2.36881
97300 2.37337
97400 2.35707
97500 2.36562
97600 2.3431
97700 2.35982
97800 2.36757
97900 2.37306
98000 2.36148
98100 2.36273
98200 2.37613
98300 2.38076
98400 2.38962
98500 2.37866
98600 2.36527
98700 2.36411
98800 2.38165
98900 2.40118
99000 2.38886
99100 2.39273
99200 2.37754
99300 2.3817
99400 2.37758
99500 2.35954
99600 2.36773
99700 2.38291
99800 2.39615
99900 2.40397
100000 2.36997
