# Time-averaged data for fix msd_out
# TimeStep c_msd[4]
14800 186.025
14900 185.968
15000 186.681
15100 187.041
15200 187.928
15300 186.589
15400 186.156
15500 185.312
15600 184.351
15700 184.255
15800 184.576
15900 184.459
16000 185.719
16100 186.617
16200 187.447
16300 189.235
16400 190.299
16500 190.09
16600 190.441
16700 191.465
16800 191.273
16900 190.68
17000 190.193
17100 191.217
17200 190.221
17300 190.155
17400 190.753
17500 191.679
17600 190.989
17700 190.328
17800 189.318
17900 188.787
18000 187.541
18100 186.768
18200 185.62
18300 184.689
18400 183.726
18500 184.441
18600 184.211
18700 184.039
18800 183.702
18900 184.941
19000 185.337
19100 185.772
19200 186.336
19300 187.921
19400 189.085
19500 189.227
19600 189.538
19700 189.987
19800 188.963
19900 189.503
20000 188.838
20100 189.041
20200 188.466
20300 188.761
20400 188.8
20500 188.666
20600 188.911
20700 189.277
20800 189.941
20900 189.713
21000 189.782
21100 191.035
21200 190.672
21300 189.58
21400 189.22
21500 188.788
21600 189.132
21700 189.246
21800 188.782
21900 188.467
22000 188.67
22100 188.91
22200 189.196
22300 189.445
22400 188.833
22500 188.624
22600 189.558
22700 190.117
22800 191.055
22900 190.882
23000 190.552
23100 191.075
23200 190.688
23300 191.118
23400 190.901
23500 190.574
23600 190.06
23700 191.097
23800 191.257
23900 192.229
24000 192.092
24100 191.669
24200 191.106
24300 190.239
24400 190.745
24500 190.14
24600 189.469
24700 189.532
24800 188.475
24900 189.157
25000 188.986
25100 188.99
25200 189.209
25300 189.348
25400 188.673
25500 188.563
25600 189.41
25700 189.803
25800 190.868
25900 191.599
26000 191.84
26100 191.609
26200 192.99
26300 191.88
26400 191.421
26500 192.041
26600 192.629
26700 192.509
26800 191.91
26900 193.581
27000 194.698
27100 195.308
27200 195.327
27300 195.803
27400 194.684
27500 194.246
27600 195.464
27700 195.708
27800 196.717
27900 198.447
28000 198.886
28100 198.503
28200 199.155
28300 199.693
28400 199.232
28500 198.364
28600 197.133
28700 196.55
28800 196.671
28900 195.648
29000 196.12
29100 195.81
29200 196.04
29300 196.029
29400 196.25
29500 196.883
29600 196.085
29700 196.588
29800 195.807
29900 194.655
30000 195.807
30100 195.989
30200 196.02
30300 196.649
30400 198.034
30500 198.554
30600 199.23
30700 199.695
30800 200.5
30900 201.167
31000 200.034
31100 198.816
31200 197.349
31300 197.718
31400 198.151
31500 198.109
31600 197.476
31700 196.921
31800 195.324
31900 193.274
32000 191.414
32100 190.509
32200 190.009
32300 189.668
32400 190.607
32500 191.614
32600 191.24
32700 191.016
32800 190.892
32900 189.938
33000 189.756
33100 189.642
33200 190.396
33300 190.867
33400 191.56
33500 192.588
33600 192.04
33700 191.756
33800 190.444
33900 189.254
34000 190.296
34100 190.758
34200 190.334
34300 191.947
34400 192.482
34500 194.171
34600 195.125
34700 195.342
34800 196.486
34900 197.042
35000 197.197
35100 196.769
35200 194.646
35300 192.543
35400 191.142
35500 190.071
35600 188.125
35700 187.952
35800 187.002
35900 186.457
36000 185.775
36100 185.165
36200 185.47
36300 185.737
36400 185.77
36500 187.808
36600 188.308
36700 189.951
36800 191.607
36900 193.105
37000 194.162
37100 195.66
37200 196.457
37300 196.292
37400 196.446
37500 197.689
37600 197.348
37700 197.05
37800 197.627
37900 197.223
38000 197.215
38100 197.303
38200 195.278
38300 195.017
38400 195.116
38500 196.047
38600 196.536
38700 196.445
38800 198.015
38900 199.146
39000 201.124
39100 202.521
39200 203.01
39300 203.56
39400 204.284
39500 205.671
39600 205.697
39700 207.056
39800 208.417
39900 210.19
40000 210.755
40100 211.226
40200 211.721
40300 212.782
40400 213.438
40500 212.363
40600 211.333
40700 210.266
40800 210.901
40900 210.832
41000 210.935
41100 210.274
41200 209.763
41300 208.315
41400 208.91
41500 208.743
41600 208.464
41700 208.154
41800 206.862
41900 207.679
42000 207.151
42100 206.274
42200 204.294
42300 204.338
42400 204.061
42500 204.22
42600 203.701
42700 201.143
42800 199.37
42900 198.607
43000 198.147
43100 197.141
43200 196.185
43300 195.178
43400 193.3
43500 192.341
43600 193.372
43700 193.398
43800 194.27
43900 194.58
44000 193.627
44100 192.8
44200 192.277
44300 190.407
44400 189.954
44500 189.285
44600 189.18
44700 188.957
44800 188.228
44900 188.037
45000 188.095
45100 188.479
45200 188.738
45300 189.322
45400 187.742
45500 187.178
45600 187.362
45700 187.858
45800 189.456
45900 189.779
46000 189.936
46100 189.802
46200 190.182
46300 190.306
46400 189.155
46500 188.809
46600 189.659
46700 190.598
46800 190.52
46900 191.295
47000 192.89
47100 195.064
47200 195.296
47300 195.948
47400 198.091
47500 198.351
47600 199.057
47700 200.953
47800 202.46
47900 203.247
48000 203.212
48100 202.662
48200 201.861
48300 201.533
48400 200.616
48500 201.675
48600 200.482
48700 199.317
48800 200.153
48900 200.737
49000 201.104
49100 203.151
49200 202.958
49300 203.418
49400 204.761
49500 205.068
49600 205.843
49700 206.492
49800 207.83
49900 207.459
50000 207.245
50100 207.918
50200 207.913
50300 208.39
50400 208.442
50500 209.604
50600 210.937
50700 211.429
50800 211.098
50900 210.733
51000 210.756
51100 211.908
51200 212.333
51300 212.35
51400 211.833
51500 210.985
51600 210.073
51700 211.042
51800 210.18
51900 209.21
52000 209.485
52100 210.075
52200 210.025
52300 210.377
52400 209.595
52500 210.159
52600 211.637
52700 211.694
52800 211.358
52900 211.409
53000 211.209
53100 211.328
53200 213.013
53300 214.071
53400 214.752
53500 214.026
53600 215.927
53700 216.553
53800 215.16
53900 216.883
54000 217.369
54100 219.514
54200 220.305
54300 219.278
54400 218.381
54500 217.232
54600 216.376
54700 216.561
54800 217.288
54900 217.518
55000 217.053
55100 216.836
55200 216.08
55300 215.314
55400 214.587
55500 215.16
55600 214.702
55700 213.141
55800 211.892
55900 211.087
56000 211.037
56100 210.202
56200 210.026
56300 210.808
56400 211.346
56500 209.807
56600 207.751
56700 207.224
56800 206.764
56900 207.904
57000 208.659
57100 208.307
57200 207.973
57300 207.651
57400 206.823
57500 207.655
57600 207.616
57700 207.501
57800 207.415
57900 206.475
58000 206.349
58100 206.83
58200 205.303
58300 205.986
58400 206.478
58500 205.935
58600 205.435
58700 205.331
58800 204.757
58900 204.044
59000 204.265
59100 204.445
59200 204.42
59300 204.021
59400 203.108
59500 201.88
59600 199.322
59700 196.962
59800 195.53
59900 195.419
60000 195.428
60100 194.624
60200 194.722
60300 194.107
60400 193.657
60500 193.184
60600 193.735
60700 192.607
60800 191.66
60900 190.604
61000 190.074
61100 190.301
61200 189.939
61300 189.471
61400 189.096
61500 188.893
61600 189.654
61700 190.424
61800 189.798
61900 189.702
62000 191.035
62100 190.531
62200 191.205
62300 192.453
62400 192.914
62500 193.077
62600 194.325
62700 194.728
62800 194.763
62900 194.375
63000 193.825
63100 194.13
63200 193.92
63300 193.914
63400 195.057
63500 195.759
63600 194.911
63700 193.937
63800 193.853
63900 194.122
64000 192.928
64100 192.295
64200 192.515
64300 192.724
64400 192.92
64500 193.267
64600 193.431
64700 193.759
64800 193.692
64900 193.23
65000 192.869
65100 192.165
65200 192.574
65300 193.43
65400 191.767
65500 190.253
65600 190.052
65700 190.264
65800 189.785
65900 188.811
66000 189.299
66100 189.188
66200 189.148
66300 187.56
66400 186.955
66500 186.902
66600 186.815
66700 187.098
66800 186.926
66900 187.827
67000 189.297
67100 189.234
67200 188.079
67300 187.319
67400 186.211
67500 185.993
67600 187.344
67700 188.611
67800 189.822
67900 189.531
68000 188.225
68100 187.627
68200 185.696
68300 185.16
68400 184.941
68500 184.607
68600 184.385
68700 183.766
68800 183.639
68900 183.8
69000 184.031
69100 184.775
69200 186.297
69300 187.179
69400 186.905
69500 185.767
69600 186.143
69700 186.112
69800 185.095
69900 184.312
70000 184.112
70100 185.803
70200 187.207
70300 188.255
70400 187.795
70500 187.57
70600 186.097
70700 185.013
70800 185.067
70900 185.137
71000 184.844
71100 184.801
71200 186.021
71300 187.61
71400 188.308
71500 187.084
71600 186.76
71700 187.057
71800 185.781
71900 185.991
72000 185.691
72100 185.929
72200 186.627
72300 186.174
72400 187.713
72500 187.546
72600 187.935
72700 188.504
72800 187.283
72900 187.271
73000 187.673
73100 187.437
73200 186.689
73300 187.636
73400 188.574
73500 189.649
73600 190.177
73700 189.313
73800 189.794
73900 189.908
74000 190.151
74100 190.429
74200 189.642
74300 190.67
74400 191.775
74500 190.647
74600 191.829
74700 192.453
74800 191.509
74900 189.785
75000 190.52
75100 192.493
75200 193.134
75300 193.717
75400 193.124
75500 194.107
75600 194.854
75700 194.203
75800 193.819
75900 194.784
76000 194.805
76100 195.128
76200 194.816
76300 195.913
76400 196.412
76500 196.172
76600 196.238
76700 197.081
76800 197.829
76900 197.449
77000 198.169
77100 199.152
77200 199.421
77300 198.875
77400 198.121
77500 196.805
77600 197.503
77700 198.083
77800 199.141
77900 199.823
78000 202.388
78100 203.503
78200 204.775
78300 205.997
78400 207.048
78500 207.498
78600 207.907
78700 208.034
78800 207.804
78900 208.485
79000 208.03
79100 209.386
79200 209.884
79300 210.113
79400 210.567
79500 212.136
79600 213.869
79700 214.781
79800 214.506
79900 214.526
80000 215.45
80100 215.876
80200 215.143
80300 214.823
80400 215.694
80500 214.8
80600 214.808
80700 214.911
80800 213.608
80900 212.116
81000 212.714
81100 211.984
81200 212.174
81300 214.092
81400 214.204
81500 213.867
81600 214.066
81700 215.16
81800 215.039
81900 215.296
82000 214.233
82100 214.408
82200 215.318
82300 215.269
82400 215.225
82500 215.315
82600 215.129
82700 215.946
82800 216.142
82900 215.316
83000 215.707
83100 215.874
83200 216.796
83300 217.381
83400 216.497
83500 215.162
83600 214.305
83700 214.646
83800 214.865
83900 214.515
84000 214.474
84100 215.503
84200 216.038
84300 216.796
84400 217.414
84500 216.772
84600 216.814
84700 216.872
84800 217.786
84900 216.868
85000 216.111
85100 215.701
85200 215.485
85300 214.159
85400 213.639
85500 213.822
85600 214.396
85700 213.844
85800 213.462
85900 213.446
86000 213.031
86100 211.61
86200 211.223
86300 211.288
86400 211.588
86500 210.216
86600 210.223
86700 209.735
86800 208.543
86900 207.981
87000 207.418
87100 206.762
87200 205.916
87300 204.618
87400 203.382
87500 201.543
87600 199.411
87700 198.892
87800 198.26
87900 197.821
88000 197.827
88100 197.647
88200 196.503
88300 195.221
88400 194.202
88500 194.387
88600 193.197
88700 192.969
88800 193.645
88900 194.344
89000 194.446
89100 194.874
89200 194.372
89300 193.89
89400 193.296
89500 191.952
89600 191.748
89700 191.853
89800 193.742
89900 195.303
90000 196.062
90100 196.647
90200 196.183
90300 197.179
90400 198.212
90500 196.832
90600 195.89
90700 194.206
90800 194.549
90900 194.382
91000 193.622
91100 193.629
91200 194.79
91300 194.708
91400 193.022
91500 191.964
91600 192.184
91700 192.276
91800 193.034
91900 193.495
92000 192.172
92100 192.398
92200 193.118
92300 192.876
92400 193.248
92500 192.726
92600 193.072
92700 193.131
92800 194.342
92900 194.699
93000 194.516
93100 194.354
93200 193.748
93300 193.74
93400 193.475
93500 193.748
93600 194.048
93700 193.341
93800 193.564
93900 194.205
94000 194.348
94100 193.913
94200 193.263
94300 193.34
94400 191.713
94500 190.446
94600 190.517
94700 190.236
94800 190.372
94900 190.529
95000 190.143
95100 189.074
95200 189.08
95300 189.028
95400 187.771
95500 187.981
95600 187.057
95700 186.821
95800 187.194
95900 188.222
96000 190.207
96100 189.977
96200 188.722
96300 189.055
96400 190.914
96500 191.19
96600 189.978
96700 190.546
96800 190.763
96900 192.089
97000 191.942
97100 190.811
97200 190.092
97300 189.792
97400 190.593
97500 190.368
97600 191.476
97700 191.822
97800 192.724
97900 194.055
98000 195.525
98100 195.048
98200 195.399
98300 195.474
98400 195.314
98500 195.759
98600 197.13
98700 198.077
98800 199.548
98900 201.754
99000 203.255
99100 203.505
99200 204.572
99300 204.506
99400 203.78
99500 203.495
99600 203.245
99700 202.908
99800 203.055
99900 204.004
100000 202.873
