# Time-averaged data for fix msd_out
# TimeStep c_msd[4]
48700 209.052
48800 209.566
48900 210.467
49000 211.394
49100 211.298
49200 210.753
49300 210.215
49400 209.037
49500 209.78
49600 211.046
49700 213.218
49800 213.016
49900 211.88
50000 210.399
50100 208.652
50200 208.501
50300 209.223
50400 209.173
50500 209.993
50600 210.404
50700 209.822
50800 208.768
50900 209.082
51000 210.247
51100 210.459
51200 209.984
51300 209.937
51400 209.437
51500 209.484
51600 209.877
51700 210.403
51800 210.035
51900 209.6
52000 209.584
52100 209.913
52200 209.917
52300 211.188
52400 211.559
52500 211.831
52600 212.187
52700 211.89
52800 210.929
52900 211.326
53000 211.418
53100 211.296
53200 211.313
53300 212.264
53400 211.577
53500 211.145
53600 211.016
53700 211.544
53800 211.505
53900 211.438
54000 212.064
54100 212.6
54200 212.645
54300 212.029
54400 212.56
54500 212.551
54600 211.849
54700 211.784
54800 211.369
54900 211.209
55000 211.618
55100 212.308
55200 212.274
55300 212.286
55400 212.389
55500 212.195
55600 212.307
55700 211.492
55800 210.959
55900 211.407
56000 210.987
56100 210.863
56200 211.049
56300 211.052
56400 211.228
56500 210.089
56600 209.533
56700 209.928
56800 210.414
56900 209.541
57000 209.127
57100 208.426
57200 209.568
57300 210.481
57400 211.256
57500 210.595
57600 209.68
57700 210.409
57800 210.522
57900 210.413
58000 210.919
58100 210.472
58200 210.762
58300 211.536
58400 211.764
58500 212.15
58600 212.181
58700 211.94
58800 211.297
58900 211.311
59000 210.931
59100 211.65
59200 212.358
59300 211.729
59400 209.85
59500 210.5
59600 212.19
59700 213.213
59800 212.681
59900 212.881
60000 213.389
60100 213.804
60200 213.301
60300 212.359
60400 212.051
60500 211.735
60600 211.484
60700 211.257
60800 211.565
60900 212.299
61000 212.384
61100 210.72
61200 210.772
61300 211.323
61400 211.849
61500 211.525
61600 212.146
61700 212.21
61800 212.527
61900 212.225
62000 212.399
62100 212.665
62200 212.731
62300 211.611
62400 212.12
62500 212.157
62600 212.615
62700 212.571
62800 212.768
62900 212.061
63000 211.882
63100 212.496
63200 212.3
63300 211.367
63400 211.394
63500 211.664
63600 211.574
63700 210.929
63800 210.48
63900 210.944
64000 211.026
64100 211.245
64200 211.954
64300 212.331
64400 211.946
64500 211.338
64600 209.428
64700 208.27
64800 209.158
64900 209.886
65000 210.18
65100 210.753
65200 210.461
65300 209.886
65400 209.394
65500 209.753
65600 209.627
65700 209.22
65800 209.293
65900 209.867
66000 210.293
66100 209.871
66200 209.748
66300 209.465
66400 209.787
66500 209.352
66600 208.731
66700 208.821
66800 209.725
66900 209.783
67000 209.413
67100 209.527
67200 209.734
67300 209.577
67400 209.02
67500 208.373
67600 208.155
67700 207.802
67800 207.858
67900 207.807
68000 208.385
68100 209.212
68200 209.21
68300 209.138
68400 209.275
68500 209.273
68600 207.939
68700 206.946
68800 206.938
68900 206.851
69000 207.245
69100 208.398
69200 208.548
69300 208.617
69400 208.704
69500 207.331
69600 207.273
69700 207.479
69800 207.197
69900 206.76
70000 206.063
70100 205.548
70200 205.716
70300 206.545
70400 206.675
70500 206.434
70600 206.318
70700 206.716
70800 206.157
70900 205.796
71000 204.786
71100 205.014
71200 205.076
71300 204.864
71400 204.947
71500 205.081
71600 204.694
71700 203.526
71800 203.715
71900 204.441
72000 204.533
72100 204.194
72200 204.033
72300 204.263
72400 203.991
72500 203.517
72600 203.255
72700 202.696
72800 202.549
72900 202.292
73000 202.416
73100 202.186
73200 202.098
73300 201.334
73400 201.489
73500 201.445
73600 201.608
73700 201.613
73800 201.031
73900 200.933
74000 201.19
74100 201.34
74200 201.803
74300 201.412
74400 200.967
74500 199.484
74600 199.076
74700 198.204
74800 198.018
74900 198.738
75000 198.918
75100 198.798
75200 198.818
75300 198.883
75400 198.828
75500 198.431
75600 198.363
75700 198.218
75800 197.962
75900 197.726
76000 198.224
76100 198.102
76200 197.979
76300 197.876
76400 197.457
76500 197.042
76600 195.895
76700 195.851
76800 196.347
76900 195.755
77000 196.621
77100 196.92
77200 197.659
77300 197.061
77400 196.956
77500 195.318
77600 194.398
77700 194.837
77800 194.971
77900 194.491
78000 193.957
78100 194.322
78200 194.806
78300 194.084
78400 193.264
78500 193.141
78600 192.424
78700 191.143
78800 191.659
78900 192.501
79000 191.857
79100 192.319
79200 192.869
79300 192.485
79400 192.149
79500 190.59
79600 190.358
79700 190.256
79800 190.708
79900 191.676
80000 190.955
80100 191.264
80200 191.407
80300 191.942
80400 191.924
80500 191.755
80600 190.899
80700 191.307
80800 190.965
80900 189.689
81000 189.065
81100 189.512
81200 187.794
81300 187.718
81400 187.992
81500 188.944
81600 189.112
81700 189.254
81800 189.913
81900 190.429
82000 190.182
82100 189.598
82200 189.053
82300 189.422
82400 189.018
82500 188.968
82600 188.63
82700 188.297
82800 188.021
82900 188.142
83000 187.991
83100 187.756
83200 187.827
83300 188.248
83400 188.667
83500 188.977
83600 189.054
83700 188.926
83800 188.408
83900 188.214
84000 188.087
84100 188.135
84200 187.903
84300 188.032
84400 188.193
84500 188.6
84600 187.863
84700 187.17
84800 187.383
84900 187.36
85000 187.928
85100 188.695
85200 188.354
85300 188.006
85400 188.101
85500 187.992
85600 187.81
85700 187.164
85800 186.462
85900 186.441
86000 187.42
86100 188.05
86200 187.919
86300 187.203
86400 186.142
86500 185.748
86600 186.813
86700 186.777
86800 186.84
86900 186.265
87000 185.992
87100 186.225
87200 186.215
87300 185.388
87400 185.561
87500 185.919
87600 185.934
87700 185.589
87800 186.254
87900 186.858
88000 186.934
88100 186.131
88200 185.498
88300 185.841
88400 185.11
88500 185.843
88600 186.175
88700 186.885
88800 186.017
88900 186.234
89000 186.186
89100 186.361
89200 186.392
89300 185.693
89400 184.754
89500 184.733
89600 185.926
89700 186.789
89800 186.972
89900 186.529
90000 185.236
90100 185.539
90200 185.691
90300 186.664
90400 186.36
90500 186.513
90600 186.179
90700 186.764
90800 186.153
90900 185.757
91000 185.532
91100 186.813
91200 187.407
91300 186.604
91400 185.31
91500 185.331
91600 185.572
91700 186.083
91800 185.621
91900 185.257
92000 184.824
92100 185.602
92200 185.994
92300 186.291
92400 186.126
92500 185.264
92600 185.185
92700 185.442
92800 185.415
92900 185.67
93000 186.169
93100 186.218
93200 185.574
93300 185.729
93400 186.191
93500 186.651
93600 186.604
93700 186.501
93800 185.562
93900 185.042
94000 184.697
94100 185.189
94200 185.617
94300 186.038
94400 185.444
94500 185.635
94600 185.985
94700 186.553
94800 186.394
94900 186.353
95000 185.688
95100 185.439
95200 186.464
95300 187.304
95400 186.924
95500 186.133
95600 184.673
95700 184.218
95800 185.558
95900 186.655
96000 187.132
96100 186.589
96200 185.342
96300 184.919
96400 184.989
96500 186.091
96600 186.04
96700 186.112
96800 186.396
96900 186.224
97000 186.021
97100 186.576
97200 187.363
97300 187.829
97400 188.033
97500 187.369
97600 186.653
97700 186.063
97800 185.939
97900 185.792
98000 186.219
98100 186.942
98200 187.108
98300 186.306
98400 186.318
98500 186.266
98600 186.989
98700 187.661
98800 187.792
98900 187.442
99000 185.575
99100 185.453
99200 185.927
99300 187.577
99400 188.16
99500 188.567
99600 187.998
99700 187.656
99800 188.281
99900 188.351
100000 188.352
