# Time-averaged data for fix msd_out
# TimeStep c_msd[4]
36500 33.7505
36600 33.638
36700 34.4507
36800 34.8176
36900 34.4919
37000 34.859
37100 35.2629
37200 34.9817
37300 35.3143
37400 35.3766
37500 35.674
37600 35.6039
37700 34.9637
37800 35.1381
37900 36.1253
38000 37.0285
38100 36.8043
38200 37.6291
38300 37.6121
38400 37.356
38500 36.6458
38600 34.8945
38700 34.4152
38800 34.058
38900 34.4801
39000 35.7336
39100 36.594
39200 37.7039
39300 39.2655
39400 39.4071
39500 39.4157
39600 39.652
39700 39.5537
39800 39.0811
39900 38.9363
40000 39.4495
40100 40.8659
40200 40.7475
40300 40.3367
40400 40.6347
40500 40.5825
40600 40.0725
40700 39.4074
40800 38.9217
40900 38.4859
41000 37.7889
41100 37.1529
41200 35.9799
41300 35.6933
41400 34.7514
41500 33.5005
41600 32.7004
41700 32.2335
41800 31.3766
41900 30.0062
42000 28.9723
42100 27.6828
42200 26.9856
42300 27.0372
42400 27.894
42500 28.5105
42600 28.2221
42700 28.6153
42800 29.1358
42900 29.4292
43000 29.7031
43100 29.2818
43200 29.0398
43300 28.9924
43400 28.733
43500 28.3048
43600 27.8322
43700 28.0919
43800 28.0939
43900 27.7513
44000 27.5839
44100 27.6582
44200 28.5243
44300 29.9338
44400 31.0286
44500 31.4726
44600 32.1595
44700 33.378
44800 34.1621
44900 34.4045
45000 35.0011
45100 35.7789
45200 36.5809
45300 37.1042
45400 37.6123
45500 38.4428
45600 38.0851
45700 37.8145
45800 38.54
45900 38.9772
46000 39.0711
46100 38.8869
46200 39.3851
46300 39.6904
46400 39.7081
46500 39.1014
46600 39.2256
46700 39.0602
46800 38.3598
46900 38.355
47000 38.375
47100 38.2696
47200 37.7336
47300 37.2592
47400 36.2888
47500 34.7844
47600 33.7522
47700 33.6168
47800 33.4622
47900 33.4995
48000 32.319
48100 31.5926
48200 31.1666
48300 30.4083
48400 30.215
48500 30.2223
48600 30.2961
48700 30.2668
48800 29.9208
48900 30.3307
49000 30.844
49100 31.6057
49200 31.7412
49300 31.4939
49400 31.3841
49500 31.1214
49600 30.8598
49700 30.6893
49800 31.0499
49900 31.2394
50000 30.9349
50100 30.7343
50200 30.8241
50300 30.6446
50400 30.647
50500 30.7444
50600 30.7574
50700 30.7557
50800 30.7748
50900 31.2278
51000 32.113
51100 31.857
51200 31.611
51300 31.328
51400 31.6877
51500 31.8408
51600 32.397
51700 33.182
51800 34.4539
51900 35.863
52000 36.6816
52100 37.9017
52200 38.7889
52300 40.1996
52400 41.1002
52500 41.5102
52600 42.3486
52700 42.0111
52800 41.9571
52900 42.4591
53000 42.8949
53100 43.1221
53200 43.3401
53300 43.1674
53400 42.9758
53500 42.4425
53600 41.391
53700 40.4497
53800 39.9368
53900 39.2577
54000 38.2478
54100 37.5608
54200 37.0358
54300 36.8517
54400 37.4664
54500 38.6084
54600 39.1963
54700 39.7
54800 40.069
54900 40.3523
55000 40.0296
55100 39.6219
55200 40.1213
55300 40.573
55400 39.1739
55500 38.1162
55600 37.493
55700 37.3468
55800 37.3964
55900 37.8374
56000 38.472
56100 38.5522
56200 38.2289
56300 38.031
56400 37.8447
56500 37.1922
56600 36.9013
56700 35.8753
56800 35.8708
56900 36.2709
57000 37.2086
57100 38.076
57200 38.7056
57300 38.2993
57400 38.1959
57500 38.2955
57600 37.5543
57700 36.8143
57800 36.6026
57900 36.1861
58000 35.7386
58100 35.8935
58200 35.9698
58300 35.703
58400 35.6183
58500 35.0842
58600 35.5108
58700 34.8674
58800 35.3524
58900 35.5575
59000 34.8539
59100 34.0005
59200 33.3105
59300 33.366
59400 33.4471
59500 33.9219
59600 33.067
59700 32.5138
59800 32.0655
59900 32.2183
60000 32.0633
60100 31.5942
60200 31.1
60300 30.7065
60400 30.4604
60500 29.8458
60600 29.1302
60700 28.6433
60800 27.971
60900 27.6857
61000 27.7593
61100 27.532
61200 27.1277
61300 26.6275
61400 26.3648
61500 26.6308
61600 26.573
61700 26.0493
61800 26.2176
61900 27.4087
62000 27.6937
62100 27.0437
62200 26.5915
62300 26.3272
62400 26.4734
62500 27.1998
62600 27.9624
62700 29.2009
62800 29.7669
62900 30.2107
63000 30.5564
63100 31.3188
63200 31.4184
63300 31.891
63400 32.8207
63500 33.2976
63600 33.0032
63700 33.1896
63800 33.4432
63900 32.988
64000 32.07
64100 31.0016
64200 30.1073
64300 29.7301
64400 29.5347
64500 29.2924
64600 29.6272
64700 29.8238
64800 28.9035
64900 29.6457
65000 30.6024
65100 31.2779
65200 30.7546
65300 31.2608
65400 30.912
65500 30.2417
65600 29.1591
65700 28.5112
65800 27.5763
65900 26.6355
66000 25.6274
66100 24.9745
66200 24.7375
66300 24.5647
66400 24.3393
66500 24.3905
66600 23.9293
66700 22.8957
66800 22.4993
66900 22.3638
67000 22.1353
67100 22.1037
67200 21.9541
67300 22.2235
67400 22.0364
67500 22.2644
67600 22.2926
67700 22.3973
67800 22.2137
67900 22.555
68000 22.3804
68100 22.5782
68200 22.9945
68300 23.5648
68400 23.22
68500 22.8422
68600 22.7009
68700 22.9812
68800 23.2755
68900 24.3217
69000 24.1016
69100 24.3354
69200 24.7186
69300 24.667
69400 24.6027
69500 24.9474
69600 25.1566
69700 25.1725
69800 24.8561
69900 24.6633
70000 24.2457
70100 24.0681
70200 23.8121
70300 23.7829
70400 24.0688
70500 24.4929
70600 25.3506
70700 26.3032
70800 26.1614
70900 26.2377
71000 26.1167
71100 25.2546
71200 25.4494
71300 25.6102
71400 25.8384
71500 25.7117
71600 25.1811
71700 25.125
71800 25.9251
71900 25.3727
72000 25.154
72100 25.1901
72200 25.5495
72300 26.156
72400 26.1171
72500 25.8923
72600 25.2565
72700 25.4485
72800 25.5941
72900 26.0605
73000 27.0367
73100 27.9431
73200 29.258
73300 30.4461
73400 31.1405
73500 32.0313
73600 32.3361
73700 32.8393
73800 33.5463
73900 34.3781
74000 34.8415
74100 34.5405
74200 34.5224
74300 34.9398
74400 34.9244
74500 35.0305
74600 35.2986
74700 35.5398
74800 36.387
74900 37.3226
75000 38.0894
75100 39.1334
75200 39.7059
75300 40.3823
75400 40.5848
75500 40.2328
75600 39.7841
75700 39.6828
75800 39.6577
75900 39.4229
76000 39.6079
76100 40.2163
76200 40.0317
76300 40.5225
76400 41.5099
76500 42.3303
76600 42.0019
76700 41.5244
76800 40.6181
76900 39.8918
77000 39.4125
77100 38.8645
77200 38.7252
77300 37.5946
77400 36.6147
77500 35.499
77600 34.8419
77700 33.7692
77800 32.672
77900 31.9672
78000 31.8076
78100 31.7581
78200 31.4363
78300 31.439
78400 31.6381
78500 31.7826
78600 32.7208
78700 33.419
78800 34.2686
78900 34.7105
79000 35.5191
79100 36.5071
79200 37.3194
79300 37.603
79400 38.2273
79500 38.9669
79600 39.7818
79700 39.8995
79800 39.8605
79900 39.6397
80000 40.2408
80100 41.9367
80200 42.8112
80300 43.3492
80400 43.788
80500 43.9279
80600 43.6729
80700 43.2257
80800 43.1546
80900 42.7798
81000 42.3894
81100 41.5362
81200 40.8097
81300 40.3392
81400 38.9142
81500 37.4307
81600 36.1342
81700 35.236
81800 34.1656
81900 34.2743
82000 34.8063
82100 35.5266
82200 36.1596
82300 37.1173
82400 38.6838
82500 39.9941
82600 41.3039
82700 42.0207
82800 41.7418
82900 41.8898
83000 42.1387
83100 42.1492
83200 41.0969
83300 40.51
83400 39.9399
83500 39.3796
83600 37.7072
83700 36.3109
83800 34.6945
83900 34.2356
84000 34.9962
84100 35.9696
84200 35.9879
84300 35.5024
84400 36.4487
84500 36.6228
84600 37.0496
84700 36.7112
84800 36.6387
84900 36.6572
85000 36.176
85100 36.0285
85200 35.6967
85300 35.2311
85400 35.217
85500 35.1708
85600 35.1204
85700 34.1035
85800 33.7444
85900 33.1641
86000 32.4184
86100 32.2789
86200 32.3875
86300 31.2181
86400 29.6831
86500 28.7877
86600 28.8782
86700 29.9561
86800 30.3947
86900 31.2374
87000 32.469
87100 33.9176
87200 34.0653
87300 34.8285
87400 35.4748
87500 35.2789
87600 35.2772
87700 35.1013
87800 35.1431
87900 35.2601
88000 35.2927
88100 35.8524
88200 36.3983
88300 36.2594
88400 36.3652
88500 36.6375
88600 36.3969
88700 35.6588
88800 34.7137
88900 33.5663
89000 32.5593
89100 31.9991
89200 31.8146
89300 31.1851
89400 30.5352
89500 29.6216
89600 28.89
89700 28.6445
89800 28.332
89900 27.8018
90000 27.6073
90100 27.1126
90200 26.6904
90300 25.9709
90400 25.4381
90500 25.2965
90600 25.6793
90700 25.3181
90800 25.1772
90900 24.9289
91000 24.369
91100 23.8621
91200 23.4923
91300 24.0149
91400 24.6335
91500 25.0498
91600 25.8236
91700 26.8571
91800 26.7183
91900 26.8059
92000 26.9325
92100 27.5174
92200 28.3917
92300 29.2594
92400 30.3555
92500 31.1205
92600 31.0165
92700 31.469
92800 32.4257
92900 33.1408
93000 33.6585
93100 34.262
93200 35.2473
93300 35.0186
93400 35.1956
93500 34.4198
93600 34.5036
93700 34.5926
93800 35.5945
93900 36.3375
94000 36.8405
94100 37.4706
94200 37.6221
94300 37.3499
94400 37.6619
94500 38.5012
94600 39.3134
94700 40.3088
94800 41.1784
94900 41.1493
95000 41.3044
95100 41.3796
95200 42.0568
95300 43.3446
95400 44.1358
95500 43.9103
95600 44.0279
95700 43.9825
95800 44.1332
95900 44.5991
96000 44.4289
96100 43.5076
96200 42.867
96300 42.2194
96400 41.9822
96500 41.1489
96600 39.9915
96700 38.3048
96800 36.8482
96900 35.5435
97000 33.739
97100 32.1205
97200 31.1574
97300 30.5668
97400 29.5859
97500 29.2706
97600 29.0962
97700 29.3967
97800 29.0581
97900 28.6819
98000 28.5744
98100 29.0175
98200 28.4044
98300 28.6747
98400 29.0639
98500 29.4528
98600 29.2344
98700 29.785
98800 30.346
98900 30.9537
99000 31.5395
99100 32.6923
99200 32.8984
99300 33.2191
99400 32.1615
99500 31.6163
99600 31.8069
99700 31.6991
99800 31.0494
99900 31.1942
100000 30.501
