# Time-averaged data for fix msd_out
# TimeStep c_msd[4]
31100 710.047
31200 709.905
31300 710.745
31400 711.703
31500 712.257
31600 711.934
31700 711.393
31800 710.718
31900 711.143
32000 711.19
32100 712.141
32200 712.888
32300 712.502
32400 711.431
32500 711.71
32600 712.995
32700 714.441
32800 715.908
32900 718.175
33000 718.66
33100 718.606
33200 719.245
33300 720.828
33400 720.883
33500 720.454
33600 719.572
33700 718.379
33800 718.43
33900 719.572
34000 720.893
34100 719.932
34200 718.592
34300 718.185
34400 719.242
34500 721.043
34600 720.147
34700 719.58
34800 720.768
34900 721.837
35000 722.092
35100 721.359
35200 720.041
35300 719.785
35400 720.555
35500 719.854
35600 719.182
35700 717.577
35800 717.728
35900 718.869
36000 720.054
36100 719.484
36200 718.854
36300 719.936
36400 720.862
36500 720.113
36600 719.339
36700 720.529
36800 721.088
36900 722.12
37000 722.817
37100 722.526
37200 723.7
37300 724.505
37400 724.416
37500 724.525
37600 724.487
37700 725.728
37800 726.515
37900 727.264
38000 729.462
38100 731.203
38200 733.975
38300 736.45
38400 739.643
38500 741.523
38600 743.227
38700 744.645
38800 746.763
38900 748.904
39000 751.021
39100 753.854
39200 754.596
39300 756.42
39400 757.473
39500 759.104
39600 759.772
39700 760.327
39800 759.961
39900 761.234
40000 762.514
40100 762.891
40200 763.813
40300 764.226
40400 764.29
40500 763.529
40600 763.102
40700 762.973
40800 763.651
40900 763.651
41000 764.596
41100 766.031
41200 766.658
41300 766.661
41400 768.588
41500 770.034
41600 770.143
41700 770.248
41800 770.353
41900 770.119
42000 769.452
42100 769.559
42200 770.357
42300 770.802
42400 770.381
42500 769.662
42600 768.163
42700 768.091
42800 767.691
42900 768.509
43000 770.04
43100 770.222
43200 769.235
43300 769.122
43400 768.349
43500 770.277
43600 772.519
43700 773.788
43800 773.391
43900 773.92
44000 773.949
44100 773.822
44200 773.921
44300 772.988
44400 773.577
44500 773.778
44600 773.129
44700 771.407
44800 770.81
44900 772.404
45000 772.068
45100 772.816
45200 773.988
45300 772.897
45400 772.229
45500 772.471
45600 772.976
45700 773.007
45800 773.371
45900 773.022
46000 772.489
46100 771.205
46200 770.599
46300 770.935
46400 771.078
46500 771.457
46600 772.074
46700 772.538
46800 773.194
46900 774.229
47000 774.074
47100 775.339
47200 775.655
47300 776.674
47400 777.148
47500 776.693
47600 775.327
47700 774.077
47800 774.205
47900 775.595
48000 777.251
48100 776.89
48200 775.043
48300 774.82
48400 775.651
48500 775.637
48600 775.464
48700 775.078
48800 776.062
48900 776.792
49000 777.453
49100 776.71
49200 776.158
49300 776.996
49400 777.733
49500 777.099
49600 775.942
49700 775.827
49800 776.619
49900 776.366
50000 775.287
50100 775.629
50200 775.556
50300 775.572
50400 777.107
50500 777.424
50600 777.278
50700 776.596
50800 775.853
50900 774.792
51000 775.992
51100 776.533
51200 776.722
51300 776.764
51400 777.697
51500 778.25
51600 777.145
51700 776.425
51800 775.587
51900 776.482
52000 776.624
52100 776.338
52200 775.342
52300 775.075
52400 775.951
52500 777.017
52600 776.068
52700 775.736
52800 775.977
52900 776.136
53000 777.02
53100 776.206
53200 775.344
53300 776.058
53400 776.909
53500 775.923
53600 776.645
53700 775.482
53800 775.902
53900 777.007
54000 775.034
54100 774.56
54200 776.163
54300 775.785
54400 775.713
54500 775.486
54600 775.199
54700 776.42
54800 777.072
54900 777.618
55000 777.354
55100 777.265
55200 776.182
55300 776.318
55400 776.085
55500 775.837
55600 774.52
55700 773.904
55800 774.386
55900 774.725
56000 774.635
56100 774.886
56200 774.662
56300 774.375
56400 773.353
56500 773.821
56600 774.479
56700 774.189
56800 774.012
56900 775.08
57000 775.158
57100 775.393
57200 774.376
57300 774.005
57400 774.832
57500 776.046
57600 776.642
57700 777.178
57800 777.286
57900 776.324
58000 776.913
58100 777.106
58200 776.848
58300 776.716
58400 776.076
58500 776.232
58600 776.534
58700 777.071
58800 777.316
58900 776.163
59000 775.696
59100 776.086
59200 778.077
59300 778.078
59400 778.011
59500 776.787
59600 776.292
59700 774.607
59800 775.887
59900 778.195
60000 777.519
60100 777.368
60200 776.511
60300 777.373
60400 776.63
60500 775.867
60600 775.135
60700 775.84
60800 776.618
60900 777.307
61000 777.014
61100 775.836
61200 776.38
61300 776.825
61400 777.469
61500 776.769
61600 777.108
61700 777.141
61800 777.189
61900 777.553
62000 776.686
62100 777.003
62200 776.488
62300 776.02
62400 775.48
62500 775.312
62600 776.842
62700 777.594
62800 776.824
62900 776.214
63000 776.411
63100 775.754
63200 775.565
63300 776.72
63400 777.643
63500 777.688
63600 777.374
63700 775.244
63800 774.887
63900 774.285
64000 774.08
64100 774.233
64200 772.877
64300 774.521
64400 776.051
64500 777.537
64600 778.192
64700 777.576
64800 776.491
64900 777.023
65000 776.489
65100 775.815
65200 776.821
65300 776.229
65400 776.136
65500 776.763
65600 776.468
65700 775.876
65800 774.726
65900 774.549
66000 775.644
66100 777.009
66200 779.121
66300 778.482
66400 777.477
66500 776.075
66600 776.029
66700 775.486
66800 775.117
66900 775.843
67000 777.149
67100 778.013
67200 778.192
67300 776.053
67400 775.345
67500 775.026
67600 774.891
67700 775.516
67800 775.351
67900 776.175
68000 776.769
68100 776.988
68200 776.496
68300 775.734
68400 775.315
68500 775.557
68600 776.69
68700 776.199
68800 776.182
68900 777.049
69000 776.288
69100 775.821
69200 777.227
69300 777.338
69400 776.579
69500 776.101
69600 776.644
69700 777.403
69800 778.666
69900 777.452
70000 777.585
70100 777.782
70200 778.498
70300 776.971
70400 776.089
70500 776.535
70600 776.734
70700 777.208
70800 777.328
70900 776.943
71000 776.902
71100 777.428
71200 777.462
71300 777.197
71400 777.006
71500 776.869
71600 777.171
71700 776.034
71800 775.358
71900 774.112
72000 774.261
72100 775.796
72200 776.207
72300 775.279
72400 774.916
72500 774.26
72600 774.813
72700 775.507
72800 776.029
72900 775.642
73000 776.259
73100 776.857
73200 776.837
73300 777.234
73400 777.044
73500 775.526
73600 774.982
73700 774.814
73800 776.406
73900 776.281
74000 776.807
74100 777.085
74200 776.662
74300 776.94
74400 776.992
74500 777.082
74600 776.756
74700 774.77
74800 774.342
74900 775.282
75000 776.126
75100 778.444
75200 777.699
75300 777.91
75400 777.362
75500 776.293
75600 774.779
75700 774.963
75800 773.993
75900 775.267
76000 776.117
76100 776.989
76200 776.988
76300 776.521
76400 777.668
76500 777.216
76600 776.058
76700 775.89
76800 775.483
76900 776.289
77000 776.569
77100 777.035
77200 776.219
77300 776.721
77400 777.379
77500 777.735
77600 776.062
77700 775.941
77800 776.196
77900 775.945
78000 776.315
78100 776.686
78200 776.505
78300 776.382
78400 777.135
78500 777.533
78600 776.914
78700 777.256
78800 777.295
78900 777.112
79000 777.873
79100 778.599
79200 778.366
79300 777.435
79400 775.584
79500 777.424
79600 777.522
79700 777.672
79800 777.723
79900 776.608
80000 775.793
80100 776.14
80200 776.682
80300 777.451
80400 777.279
80500 777.353
80600 777.831
80700 777.47
80800 778.264
80900 778.786
81000 778.864
81100 777.34
81200 776.213
81300 775.908
81400 776.63
81500 776.632
81600 777.962
81700 777.228
81800 777.098
81900 775.584
82000 774.915
82100 775.922
82200 777.014
82300 777.888
82400 777.157
82500 777.012
82600 775.928
82700 776.219
82800 775.419
82900 774.865
83000 775.021
83100 775.17
83200 775.784
83300 775.257
83400 775.452
83500 776.625
83600 777.055
83700 777.12
83800 776.9
83900 775.186
84000 774.886
84100 774.811
84200 775.275
84300 774.236
84400 774.958
84500 775.183
84600 775.983
84700 776.321
84800 775.836
84900 776.234
85000 777.202
85100 776.853
85200 776.566
85300 778.281
85400 778.388
85500 778.054
85600 777.57
85700 775.308
85800 775.769
85900 775.925
86000 775.931
86100 776.002
86200 775.643
86300 775.799
86400 775.876
86500 775.97
86600 775.011
86700 774.787
86800 775.361
86900 776.916
87000 778.56
87100 779.58
87200 779.701
87300 777.871
87400 777.469
87500 776.049
87600 776.593
87700 777.023
87800 776.914
87900 776.669
88000 778.027
88100 777.608
88200 777.403
88300 777.671
88400 777.09
88500 776.753
88600 777.092
88700 777.627
88800 776.743
88900 777.509
89000 777.127
89100 775.598
89200 775.578
89300 776.819
89400 776.735
89500 776.952
89600 777.433
89700 776.556
89800 775.65
89900 775.879
90000 776.429
90100 775.59
90200 774.386
90300 775.304
90400 777.012
90500 777.526
90600 776.679
90700 776.621
90800 775.853
90900 776.497
91000 776.501
91100 776.325
91200 777.062
91300 776.781
91400 777.271
91500 777.289
91600 777.413
91700 777.537
91800 776.993
91900 777.447
92000 777.256
92100 777.315
92200 777.566
92300 777.96
92400 777.313
92500 776.501
92600 775.516
92700 776.716
92800 777.196
92900 777.733
93000 777.151
93100 775.868
93200 775.664
93300 776.199
93400 777.716
93500 777.729
93600 777.662
93700 776.507
93800 776.531
93900 776.518
94000 776.563
94100 776.282
94200 776.756
94300 776.243
94400 776.158
94500 775.382
94600 775.437
94700 774.833
94800 775.329
94900 775.6
95000 774.726
95100 776.176
95200 776.399
95300 776.116
95400 776.43
95500 775.767
95600 775.435
95700 775.955
95800 776.274
95900 777.048
96000 775.224
96100 775.015
96200 775.238
96300 775.116
96400 775.578
96500 775.754
96600 775.735
96700 775.45
96800 773.762
96900 773.955
97000 775.194
97100 775.756
97200 775.012
97300 775.74
97400 774.761
97500 776.075
97600 775.966
97700 774.408
97800 774.122
97900 774.563
98000 775.664
98100 775.145
98200 776.166
98300 776.325
98400 774.753
98500 774.229
98600 774.74
98700 774.424
98800 775.437
98900 775.162
99000 775.113
99100 774.754
99200 774.808
99300 775.32
99400 775.482
99500 776.338
99600 776.197
99700 775.082
99800 774.67
99900 774.977
100000 774.908
