# Time-averaged data for fix msd_out
# TimeStep c_msd[4]
46300 2985.56
46400 2988.83
46500 2987.64
46600 2985.63
46700 2986.31
46800 2987.97
46900 2987.8
47000 2991.83
47100 2993.72
47200 2993.58
47300 2994.14
47400 2994.7
47500 2995.21
47600 2992.05
47700 2991.83
47800 2992.5
47900 2990.31
48000 2989.3
48100 2991.61
48200 2992.05
48300 2993.53
48400 2995.69
48500 2995.26
48600 2995.61
48700 2994.36
48800 2991.11
48900 2988.85
49000 2990.26
49100 2990.07
49200 2989.46
49300 2990.2
49400 2990.25
49500 2990.06
49600 2992.38
49700 2992.26
49800 2990.56
49900 2988.8
50000 2989.23
50100 2989.85
50200 2990.58
50300 2989.04
50400 2985.69
50500 2984.6
50600 2987.46
50700 2986.18
50800 2984.05
50900 2987.34
51000 2990.75
51100 2988.41
51200 2981.39
51300 2976.67
51400 2976.57
51500 2981.3
51600 2986.18
51700 2987.77
51800 2986.91
51900 2986.39
52000 2987.28
52100 2987.99
52200 2987.79
52300 2988.49
52400 2989.79
52500 2986.4
52600 2985.4
52700 2987.84
52800 2991.29
52900 2993.96
53000 2993.54
53100 2993.5
53200 2993.33
53300 2993.32
53400 2990.61
53500 2989
53600 2990.25
53700 2993.24
53800 2993.81
53900 2991.88
54000 2990.74
54100 2994.92
54200 2996.36
54300 2993.7
54400 2992.14
54500 2991.41
54600 2992.9
54700 2993.33
54800 2990.45
54900 2988.12
55000 2988.87
55100 2989.06
55200 2990.87
55300 2990.11
55400 2990.16
55500 2991.15
55600 2990.13
55700 2991.35
55800 2992
55900 2992.08
56000 2990.72
56100 2988.54
56200 2988.19
56300 2989.3
56400 2993.44
56500 2996.9
56600 2997.61
56700 2995.46
56800 2995.73
56900 2997.52
57000 2997.7
57100 2997.63
57200 2997.65
57300 2996.12
57400 2997.01
57500 2995.54
57600 2990.74
57700 2989.44
57800 2989.36
57900 2993.6
58000 2997.9
58100 2995.54
58200 2995.44
58300 2994.72
58400 2993.18
58500 2992.14
58600 2992.7
58700 2993.92
58800 2995.72
58900 2994.15
59000 2996.41
59100 2998.45
59200 3001.88
59300 3001.23
59400 3000.5
59500 2999.41
59600 3001.02
59700 3000.49
59800 2998.78
59900 2997.23
60000 2999.1
60100 2998.4
60200 2997.35
60300 2998.69
60400 2999.23
60500 2995.49
60600 2995.43
60700 2994.45
60800 2994.74
60900 2994.22
61000 2995.88
61100 2998.13
61200 2999.52
61300 2996.86
61400 2995.56
61500 2997.07
61600 2999.15
61700 2997.27
61800 2996.89
61900 3000.17
62000 3000.64
62100 3000.29
62200 3001.1
62300 3002.31
62400 2997.89
62500 2993.88
62600 2996.06
62700 2997.01
62800 2999.82
62900 3002.08
63000 2997.07
63100 2998.33
63200 2998.39
63300 2997.2
63400 2997.16
63500 3000.78
63600 3004
63700 3001.53
63800 3001.29
63900 3001.33
64000 3002.51
64100 3001.82
64200 2998.84
64300 2995.91
64400 2998.78
64500 3001.02
64600 2999.13
64700 2998.77
64800 2999.46
64900 3000.37
65000 3001.26
65100 3003.01
65200 3000.25
65300 2997.68
65400 2999.7
65500 3000.64
65600 3000.18
65700 3001.36
65800 3001.88
65900 3001.39
66000 3000.92
66100 3002.58
66200 3002.54
66300 3002.12
66400 3003.8
66500 3004.01
66600 3004.39
66700 3005.09
66800 3006.61
66900 3004.64
67000 3003
67100 3001.85
67200 3005.15
67300 3006.41
67400 3006.73
67500 3004.58
67600 3003.6
67700 3004.28
67800 3004.06
67900 3003.4
68000 3005.18
68100 3005.82
68200 3002.73
68300 3002.23
68400 3002.9
68500 3005.02
68600 3009.07
68700 3007.57
68800 3007.3
68900 3008.69
69000 3006.99
69100 3006.88
69200 3006.69
69300 3009.57
69400 3008.75
69500 3008.59
69600 3006.97
69700 3006.56
69800 3004.78
69900 3006.55
70000 3007.34
70100 3004.07
70200 3003.1
70300 3002.07
70400 3000.82
70500 3000.51
70600 3001.61
70700 3005.46
70800 3002.35
70900 3000.08
71000 2999.67
71100 2998.87
71200 2998.44
71300 2999.48
71400 3003.7
71500 3003.18
71600 3003.66
71700 3004.13
71800 3005.56
71900 3005.47
72000 3002.35
72100 3000.39
72200 2999.54
72300 2997.95
72400 3000.2
72500 3002.15
72600 3005.27
72700 3006.96
72800 3005.23
72900 3006.48
73000 3010.04
73100 3009.3
73200 3007.84
73300 3006.81
73400 3007.31
73500 3005.06
73600 3002.61
73700 3003.62
73800 3002.09
73900 3001.09
74000 3002.51
74100 3004.44
74200 3001.98
74300 2999.4
74400 3000.16
74500 2999.22
74600 2998.93
74700 3001.18
74800 3002.42
74900 3001.83
75000 3002.64
75100 3004.87
75200 3007
75300 3007
75400 3002.61
75500 3002.31
75600 3001.92
75700 3000.53
75800 3003.22
75900 3001.83
76000 3000.5
76100 3003
76200 3002.36
76300 3002.26
76400 3001.7
76500 3000.19
76600 2999.11
76700 2997.35
76800 2994.98
76900 2996.95
77000 2998.11
77100 2999.74
77200 3001.27
77300 2999.83
77400 2996.76
77500 2994.71
77600 2994.13
77700 2993.97
77800 2995.4
77900 2994.89
78000 2995.52
78100 2993.74
78200 2989.72
78300 2988.78
78400 2990.74
78500 2993.69
78600 2997.76
78700 3000.41
78800 3002.57
78900 2998.27
79000 2994.4
79100 2993.52
79200 2994.42
79300 2996.54
79400 3001.23
79500 3003
79600 3000.99
79700 2997.63
79800 2996.23
79900 2995.27
80000 2996.64
80100 2996.57
80200 2995.78
80300 2997.6
80400 3000.21
80500 2998.6
80600 2996.9
80700 2997.29
80800 2998.39
80900 2996.05
81000 2994.88
81100 2992.62
81200 2993.53
81300 2997.29
81400 2999.56
81500 2999.71
81600 2999.15
81700 2996.61
81800 2997.34
81900 2997.67
82000 2993.69
82100 2994.39
82200 2993.59
82300 2994.01
82400 2995.83
82500 2996.86
82600 2997.54
82700 2997.25
82800 2998.02
82900 3000.38
83000 2999.66
83100 2997.82
83200 2998.93
83300 2997.39
83400 2995.4
83500 2996.38
83600 2997
83700 2998.04
83800 2997.87
83900 2995.44
84000 2994.06
84100 2995.58
84200 2997.85
84300 2998.14
84400 2996.87
84500 2998.17
84600 3000.87
84700 2999.1
84800 2999.31
84900 2999.16
85000 3000.61
85100 3002.45
85200 3003.14
85300 3003.7
85400 3003.09
85500 3001.62
85600 2999.51
85700 2998.2
85800 3000.73
85900 3004.39
86000 3002.66
86100 3000.85
86200 3003.29
86300 3004.54
86400 3003.25
86500 3003.05
86600 3001.63
86700 3000.1
86800 3001.24
86900 3001.72
87000 3005.21
87100 3004.78
87200 3001.65
87300 3000.37
87400 3001.7
87500 3001.42
87600 3002.57
87700 3005.62
87800 3006.7
87900 3000.91
88000 2997.55
88100 3001.79
88200 3004.87
88300 3001.48
88400 2998.66
88500 2997.15
88600 2999.86
88700 3000.27
88800 2998.69
88900 2997.64
89000 2997.99
89100 3000.95
89200 3002.8
89300 3003.5
89400 3002.35
89500 3002.69
89600 3002.87
89700 3002.35
89800 3001.6
89900 2999.92
90000 2998.92
90100 2999.65
90200 3000.66
90300 3001.66
90400 3002.67
90500 3002.97
90600 3003.57
90700 3001.65
90800 3002.3
90900 3001.93
91000 3003.64
91100 3006.06
91200 3005.96
91300 3003.73
91400 3003.13
91500 2999.14
91600 2995.89
91700 2997.37
91800 3000.01
91900 3002.73
92000 3003.36
92100 3002.97
92200 3004.44
92300 3004.23
92400 3002.89
92500 3000.98
92600 3001.73
92700 2999.66
92800 2999.04
92900 2999.88
93000 3001.89
93100 3001.89
93200 3000.5
93300 2999.46
93400 3000.11
93500 3002.93
93600 3003.66
93700 3004.24
93800 3003.27
93900 3000.3
94000 3001.18
94100 3000.96
94200 3000.28
94300 3001.01
94400 3003.43
94500 3004.88
94600 3004.38
94700 3003.91
94800 3002.28
94900 3003.69
95000 3002.16
95100 3001.89
95200 3002.23
95300 3004.82
95400 3005.04
95500 3003.52
95600 3004.02
95700 3003.54
95800 3002.17
95900 3002.31
96000 3003.64
96100 3004.91
96200 3003.12
96300 3001.85
96400 3001.32
96500 3003.71
96600 3004.99
96700 3003.22
96800 3001.49
96900 2999.24
97000 2996.39
97100 2995.94
97200 2998.53
97300 2997.69
97400 3000.59
97500 3000.03
97600 2999.48
97700 2999.81
97800 2997.94
97900 2996.59
98000 2995.58
98100 2992.65
98200 2991
98300 2991.68
98400 2994.92
98500 2999.14
98600 3000.74
98700 3000.77
98800 2999.58
98900 3000.35
99000 3001.7
99100 3000.21
99200 3000.15
99300 3001.33
99400 3003.12
99500 3001.38
99600 2998.03
99700 2994.81
99800 2999.26
99900 2998.75
100000 2994.48
